GEOID,STATE,COUNTY,TRACT,BLOCK,P1_Total(001),P1_White(003),P1_Black(004),P1_AIAN(005),P1_Asian(006),P1_NHPI(007),P1_Other(008),P1_TwoPlus(009),P2_Total(001),P2_Hispanic(002),P2_NotHispanic(003),P2_NH_White(005),P2_NH_Black(006),P2_NH_AIAN(007),P2_NH_Asian(008),P2_NH_NHPI(009),P2_NH_Other(010),P2_NH_TwoPlus(011),H1_TotalUnits(001),H1_Occupied(002),H1_Vacant(003),P5_GQTotal(001),P5_Inst(002),P5_Correctional(003),P5_Juvenile(004),P5_Nursing(005),P5_OtherInst(006),P5_NonInst(007),P5_College(008),P5_Military(009),P5_OtherNonInst(010),ad_old,ad_new,place_share
361190023002016,36,119,002300,2016,55,43,0,1,3,0,2,6,55,10,45,40,0,1,3,0,0,1,17,17,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190005012003,36,119,000501,2003,31,0,8,0,0,0,9,14,31,22,9,0,6,0,0,0,0,3,18,14,4,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999996
361190006022008,36,119,000602,2008,309,33,145,2,7,0,75,47,309,146,163,5,139,2,7,0,0,10,149,149,0,0,0,0,0,0,0,0,0,0,0,089,089,1.0
361190005012009,36,119,000501,2009,91,23,14,9,0,0,29,16,91,70,21,11,9,0,0,0,0,1,22,17,5,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000007
361190005012008,36,119,000501,2008,96,9,32,1,0,0,42,12,96,60,36,1,31,0,0,0,3,1,32,26,6,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999998
361190006022003,36,119,000602,2003,171,24,65,0,16,0,45,21,171,59,112,20,59,0,16,0,11,6,82,81,1,0,0,0,0,0,0,0,0,0,0,089,089,0.9999999999999999
361190008032011,36,119,000803,2011,228,86,70,3,10,1,39,19,228,79,149,79,52,0,10,1,0,7,92,92,0,0,0,0,0,0,0,0,0,0,0,089,089,1.0000000000000002
361190021052021,36,119,002105,2021,61,51,0,0,7,0,0,3,61,0,61,51,0,0,7,0,0,3,23,18,5,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000002
361190021052015,36,119,002105,2015,73,57,7,0,3,0,4,2,73,7,66,52,7,0,3,0,2,2,31,31,0,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999998
361190023001007,36,119,002300,1007,38,25,2,0,2,0,7,2,38,9,29,25,2,0,2,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190005022002,36,119,000502,2002,815,38,270,5,2,0,412,88,815,579,236,1,224,0,2,0,0,9,288,284,4,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999998
361190021042023,36,119,002104,2023,26,24,2,0,0,0,0,0,26,4,22,20,2,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190011022003,36,119,001102,2003,125,53,17,0,4,0,26,25,125,44,81,53,12,0,4,0,10,2,38,36,2,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999997
361190001041001,36,119,000104,1001,310,80,109,3,20,0,49,49,310,106,204,60,97,2,20,0,4,21,191,160,31,0,0,0,0,0,0,0,0,0,0,089,089,1.0
361190014013017,36,119,001401,3017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090,1.000000000000001
361190007012000,36,119,000701,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092,0.9999999999999997
361190023002009,36,119,002300,2009,57,35,4,3,3,0,10,2,57,10,47,35,4,3,3,0,2,0,16,14,2,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999997
361190001013001,36,119,000101,3001,123,8,10,0,3,0,74,28,123,110,13,0,10,0,2,0,0,1,31,29,2,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000002
361190022041025,36,119,002204,1025,64,56,2,0,5,1,0,0,64,2,62,54,2,0,5,1,0,0,1,1,0,62,0,0,0,0,0,62,62,0,0,090,090,0.9999999999999999
361190022011022,36,119,002201,1022,32,28,0,0,0,0,4,0,32,7,25,25,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999998
361190022012009,36,119,002201,2009,50,28,0,0,14,0,5,3,50,5,45,28,0,0,14,0,0,3,17,10,7,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190022011028,36,119,002201,1028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190022012019,36,119,002201,2019,127,68,13,0,21,0,13,12,127,32,95,61,13,0,21,0,0,0,36,36,0,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999998
361190021032004,36,119,002103,2004,42,40,0,0,0,0,0,2,42,3,39,39,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190021032014,36,119,002103,2014,22,19,0,0,2,0,0,1,22,1,21,18,0,0,2,0,0,1,10,10,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190021032018,36,119,002103,2018,65,63,0,0,1,0,0,1,65,0,65,63,0,0,1,0,0,1,24,24,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000002
361190021033008,36,119,002103,3008,61,55,0,0,6,0,0,0,61,0,61,55,0,0,6,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190021033020,36,119,002103,3020,99,92,0,0,0,0,3,4,99,7,92,92,0,0,0,0,0,0,34,34,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000004
361190021031018,36,119,002103,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000002
361190009003006,36,119,000900,3006,126,35,21,0,31,0,35,4,126,44,82,30,21,0,31,0,0,0,44,44,0,0,0,0,0,0,0,0,0,0,0,092,092,1.0000000000000002
361190009002014,36,119,000900,2014,117,60,6,7,5,0,19,20,117,57,60,53,0,0,5,0,0,2,45,40,5,0,0,0,0,0,0,0,0,0,0,092,092,1.0
361190009001008,36,119,000900,1008,20,11,2,2,0,0,0,5,20,1,19,11,2,2,0,0,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999998
361190023002002,36,119,002300,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999999
361190021042029,36,119,002104,2029,36,18,7,0,8,0,1,2,36,8,28,16,2,0,8,0,1,1,8,7,1,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190024011008,36,119,002401,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999999
361190009002006,36,119,000900,2006,256,80,54,0,23,2,66,31,256,100,156,70,51,0,22,2,0,11,32,29,3,154,154,0,0,154,0,0,0,0,0,092,092,1.0000000000000002
361190022024003,36,119,002202,4003,151,74,15,0,15,0,36,11,151,45,106,74,14,0,15,0,0,3,91,89,2,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999999
361190022021001,36,119,002202,1001,21,13,1,0,0,0,0,7,21,7,14,7,1,0,0,0,0,6,4,4,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190022024017,36,119,002202,4017,41,37,0,0,0,0,0,4,41,1,40,36,0,0,0,0,0,4,14,14,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190022012010,36,119,002201,2010,248,126,26,0,37,0,34,25,248,67,181,116,23,0,37,0,1,4,150,150,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000002
361190022021000,36,119,002202,1000,597,370,46,1,49,0,59,72,597,173,424,313,46,0,49,0,4,12,334,326,8,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999998
361190022024009,36,119,002202,4009,27,22,0,0,0,0,0,5,27,1,26,22,0,0,0,0,0,4,10,10,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190022024016,36,119,002202,4016,49,45,0,0,1,0,0,3,49,4,45,44,0,0,0,0,0,1,17,12,5,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190022024015,36,119,002202,4015,20,16,0,0,2,0,1,1,20,3,17,15,0,0,2,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190022024019,36,119,002202,4019,21,19,0,0,1,0,0,1,21,0,21,19,0,0,1,0,0,1,9,9,0,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999998
361190022044008,36,119,002204,4008,98,86,6,0,1,0,4,1,98,6,92,86,6,0,0,0,0,0,51,51,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000004
361190021051009,36,119,002105,1009,33,28,0,0,0,0,0,5,33,4,29,28,0,0,0,0,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999999
361190021051014,36,119,002105,1014,39,34,0,0,3,0,2,0,39,2,37,34,0,0,3,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190021052020,36,119,002105,2020,128,92,0,0,28,0,5,3,128,10,118,90,0,0,28,0,0,0,61,50,11,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999998
361190021061000,36,119,002106,1000,88,49,5,0,9,0,13,12,88,21,67,47,2,0,9,0,0,9,22,19,3,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190021061003,36,119,002106,1003,27,0,12,0,0,0,5,10,27,18,9,0,5,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190021033004,36,119,002103,3004,39,32,4,0,0,0,0,3,39,2,37,31,4,0,0,0,0,2,18,18,0,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999998
361190021033001,36,119,002103,3001,149,119,3,0,14,0,6,7,149,6,143,119,3,0,13,0,3,5,53,53,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000002
361190021052012,36,119,002105,2012,56,51,0,0,5,0,0,0,56,1,55,50,0,0,5,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190021031007,36,119,002103,1007,38,21,1,0,1,0,14,1,38,19,19,17,0,0,1,0,0,1,10,10,0,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999999
361190021031011,36,119,002103,1011,32,32,0,0,0,0,0,0,32,3,29,29,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190021031013,36,119,002103,1013,50,43,0,1,0,0,3,3,50,15,35,35,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999999
361190007012002,36,119,000701,2002,365,182,63,2,26,0,64,28,365,99,266,170,63,0,26,0,2,5,56,51,5,195,102,0,0,102,0,93,0,0,93,092,092,1.0000000000000007
361190009002002,36,119,000900,2002,29,8,2,0,0,0,1,18,29,10,19,8,2,0,0,0,1,8,1,1,0,5,0,0,0,0,0,5,0,0,5,092,092,0.9999999999999998
361190009002015,36,119,000900,2015,46,31,0,0,3,0,4,8,46,10,36,31,0,0,3,0,0,2,18,13,5,0,0,0,0,0,0,0,0,0,0,092,092,1.0
361190008022000,36,119,000802,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,090,1.0
361190020001001,36,119,002000,1001,42,24,1,0,0,0,9,8,42,18,24,24,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000002
361190018001004,36,119,001800,1004,100,9,65,0,6,0,15,5,100,19,81,7,65,0,6,0,0,3,42,42,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190021052014,36,119,002105,2014,71,49,0,0,17,0,0,5,71,4,67,49,0,0,17,0,0,1,23,21,2,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000002
361190021052019,36,119,002105,2019,35,24,4,0,6,0,0,1,35,0,35,24,4,0,6,0,0,1,10,10,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190021031010,36,119,002103,1010,57,43,0,0,5,0,1,8,57,8,49,40,0,0,5,0,0,4,23,23,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190013051008,36,119,001305,1008,442,44,44,10,8,0,292,44,442,376,66,22,30,0,7,0,0,7,118,99,19,0,0,0,0,0,0,0,0,0,0,089,089,0.9999999999999999
361190013041002,36,119,001304,1002,633,119,89,14,11,0,276,124,633,430,203,82,86,1,11,0,11,12,193,183,10,0,0,0,0,0,0,0,0,0,0,089,089,1.0000000000000004
361190013023003,36,119,001302,3003,304,50,48,6,24,0,142,34,304,207,97,23,36,4,23,0,7,4,93,85,8,0,0,0,0,0,0,0,0,0,0,089,089,0.9999999999999999
361190011011004,36,119,001101,1004,433,25,57,12,13,0,260,66,433,363,70,13,32,2,13,0,3,7,125,104,21,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999998
361190012003000,36,119,001200,3000,449,78,65,35,2,0,208,61,449,330,119,58,47,0,2,0,1,11,143,111,32,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000007
361190011022008,36,119,001102,2008,71,27,15,6,10,0,9,4,71,13,58,25,12,6,10,0,2,3,13,7,6,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190013013002,36,119,001301,3002,74,15,5,4,6,0,19,25,74,44,30,9,4,0,6,0,5,6,15,15,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190013012010,36,119,001301,2010,48,17,12,2,6,0,6,5,48,13,35,12,12,0,6,0,0,5,19,18,1,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999999
361190013012003,36,119,001301,2003,50,25,10,0,0,0,10,5,50,19,31,21,10,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190022011001,36,119,002201,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999981
361190006021003,36,119,000602,1003,364,49,167,3,1,0,68,76,364,147,217,44,151,3,1,0,3,15,105,103,2,112,112,0,0,112,0,0,0,0,0,089,089,1.0000000000000002
361190004011002,36,119,000401,1002,86,2,26,0,0,0,30,28,86,48,38,2,20,0,0,0,3,13,25,25,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190007011000,36,119,000701,1000,137,95,7,0,14,2,8,11,137,34,103,81,7,0,14,0,0,1,50,50,0,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999996
361190007012012,36,119,000701,2012,47,31,0,0,2,0,7,7,47,19,28,25,0,0,2,0,1,0,14,13,1,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190008032009,36,119,000803,2009,75,22,16,0,5,0,12,20,75,28,47,19,16,0,5,0,1,6,14,14,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000002
361190008031001,36,119,000803,1001,128,60,23,1,6,0,13,25,128,34,94,54,22,0,6,0,2,10,33,33,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190007011007,36,119,000701,1007,46,32,9,0,4,0,0,1,46,2,44,31,9,0,4,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,089,089,0.9999999999999999
361190015031002,36,119,001503,1002,240,181,9,3,15,0,27,5,240,48,192,170,5,0,15,0,2,0,136,136,0,0,0,0,0,0,0,0,0,0,0,089,089,1.0000000000000002
361190015023007,36,119,001502,3007,148,105,12,0,9,0,4,18,148,31,117,95,10,0,9,0,1,2,65,64,1,0,0,0,0,0,0,0,0,0,0,089,089,1.0
361190008031008,36,119,000803,1008,56,31,2,5,5,0,5,8,56,16,40,30,0,0,5,0,1,4,25,21,4,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190008033000,36,119,000803,3000,150,52,23,0,7,0,44,24,150,65,85,45,23,0,7,0,4,6,52,52,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190015022004,36,119,001502,2004,183,138,12,2,17,0,9,5,183,19,164,136,7,2,17,0,2,0,82,74,8,0,0,0,0,0,0,0,0,0,0,089,089,0.9999999999999999
361190019001009,36,119,001900,1009,41,17,0,0,4,0,8,12,41,19,22,13,0,0,4,0,4,1,13,13,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190014012003,36,119,001401,2003,48,14,0,0,18,0,6,10,48,16,32,10,0,0,18,0,0,4,11,11,0,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999999
361190024053014,36,119,002405,3014,25,11,4,1,1,0,1,7,25,12,13,8,2,1,1,0,0,1,5,3,2,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999998
361190024051010,36,119,002405,1010,73,34,6,1,7,0,5,20,73,28,45,28,5,0,7,0,0,5,17,17,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000002
361190024042002,36,119,002404,2002,95,31,2,6,28,0,27,1,95,34,61,31,0,0,28,0,2,0,27,27,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190024035006,36,119,002403,5006,32,6,6,1,3,0,4,12,32,11,21,4,6,0,3,0,2,6,8,8,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190015023002,36,119,001502,3002,151,133,3,0,8,0,1,6,151,17,134,124,2,0,8,0,0,0,54,52,2,0,0,0,0,0,0,0,0,0,0,089,089,1.0
361190024034000,36,119,002403,4000,123,102,5,0,3,0,2,11,123,15,108,100,5,0,3,0,0,0,51,43,8,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999998
361190015042001,36,119,001504,2001,215,103,24,2,14,0,43,29,215,81,134,99,15,2,13,0,4,1,71,63,8,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000002
361190015043011,36,119,001504,3011,86,26,16,0,6,0,18,20,86,43,43,21,15,0,6,0,0,1,30,30,0,0,0,0,0,0,0,0,0,0,0,089,089,1.0000000000000002
361190021051004,36,119,002105,1004,29,27,0,0,1,0,0,1,29,1,28,27,0,0,1,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999999
361190021052009,36,119,002105,2009,35,30,0,0,0,0,1,4,35,7,28,24,0,0,0,0,1,3,7,7,0,11,0,0,0,0,0,11,0,0,11,090,090,1.0
361190021052005,36,119,002105,2005,24,19,0,0,3,0,0,2,24,0,24,19,0,0,3,0,0,2,8,8,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000002
361190009002020,36,119,000900,2020,41,12,7,0,11,0,7,4,41,8,33,12,6,0,11,0,2,2,14,14,0,0,0,0,0,0,0,0,0,0,0,092,092,1.0000000000000002
361190008022004,36,119,000802,2004,422,159,64,1,42,0,107,49,422,166,256,144,55,0,42,0,4,11,145,145,0,0,0,0,0,0,0,0,0,0,0,092,090,1.0000000000000002
361190019001003,36,119,001900,1003,88,39,0,0,26,0,14,9,88,27,61,34,0,0,25,0,0,2,28,28,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000002
361190018001005,36,119,001800,1005,22,6,6,0,7,0,0,3,22,5,17,6,4,0,7,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999999
361190009001010,36,119,000900,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,090,0.9999999999999998
361190021051017,36,119,002105,1017,30,21,1,0,7,0,0,1,30,4,26,18,1,0,7,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190021052017,36,119,002105,2017,41,37,1,0,1,0,2,0,41,3,38,37,0,0,1,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000004
361190021031015,36,119,002103,1015,60,43,7,0,10,0,0,0,60,1,59,42,7,0,10,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000002
361190021031009,36,119,002103,1009,66,60,0,0,4,0,2,0,66,3,63,60,0,0,2,0,1,0,23,23,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000002
361190014012007,36,119,001401,2007,91,39,21,1,5,0,21,4,91,33,58,29,21,1,5,0,0,2,28,28,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190024053013,36,119,002405,3013,18,4,2,0,1,0,3,8,18,10,8,4,1,0,1,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190024053016,36,119,002405,3016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999996
361190024011001,36,119,002401,1001,694,334,187,1,29,0,89,54,694,180,514,309,162,0,29,0,0,14,386,374,12,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999996
361190024051006,36,119,002405,1006,89,53,3,0,2,0,24,7,89,27,62,53,3,0,2,0,3,1,42,38,4,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999999
361190024042000,36,119,002404,2000,53,29,4,0,10,0,7,3,53,15,38,25,1,0,10,0,0,2,23,23,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190024042005,36,119,002404,2005,53,11,1,0,2,0,33,6,53,18,35,11,1,0,2,0,15,6,18,6,12,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190024043002,36,119,002404,3002,269,93,54,0,15,0,72,35,269,116,153,78,54,0,15,0,2,4,112,112,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000002
361190024043003,36,119,002404,3003,117,41,23,0,21,0,9,23,117,30,87,41,12,0,21,0,0,13,42,42,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000004
361190024043004,36,119,002404,3004,103,37,0,0,8,0,23,35,103,53,50,35,0,0,8,0,0,7,29,28,1,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190024034014,36,119,002403,4014,40,16,7,0,0,0,8,9,40,11,29,16,6,0,0,0,2,5,12,12,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190015043001,36,119,001504,3001,94,52,3,0,16,0,8,15,94,22,72,48,3,0,16,0,0,5,34,34,0,0,0,0,0,0,0,0,0,0,0,089,089,1.0000000000000002
361190024034016,36,119,002403,4016,38,15,7,0,4,0,7,5,38,7,31,13,6,0,4,0,7,1,10,10,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190020003000,36,119,002000,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000002
361190003001001,36,119,000300,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999997
361190021031005,36,119,002103,1005,77,62,2,0,7,0,0,6,77,5,72,62,2,0,7,0,0,1,24,24,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000002
361190021051001,36,119,002105,1001,45,29,0,0,6,0,9,1,45,13,32,25,0,0,6,0,0,1,10,10,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000002
361190021051002,36,119,002105,1002,20,9,3,0,6,0,0,2,20,1,19,9,3,0,6,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000002
361190021051007,36,119,002105,1007,136,94,4,0,20,0,13,5,136,21,115,91,2,0,20,0,1,1,35,35,0,9,0,0,0,0,0,9,0,0,9,090,090,1.0
361190014021003,36,119,001402,1003,57,44,0,0,5,0,0,8,57,9,48,41,0,0,3,0,0,4,20,20,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190014011004,36,119,001401,1004,70,48,3,0,0,0,11,8,70,25,45,40,3,0,0,0,0,2,22,22,0,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999999
361190014013009,36,119,001401,3009,109,72,9,0,7,0,11,10,109,26,83,65,8,0,7,0,0,3,36,36,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190014013003,36,119,001401,3003,117,88,9,0,0,0,14,6,117,30,87,81,4,0,0,0,0,2,38,33,5,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190014022007,36,119,001402,2007,118,75,9,0,5,0,8,21,118,30,88,75,3,0,5,0,0,5,34,34,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190014034005,36,119,001403,4005,30,20,3,0,0,0,1,6,30,5,25,19,3,0,0,0,1,2,5,5,0,15,0,0,0,0,0,15,0,0,15,089,089,0.9999999999999998
361190024053009,36,119,002405,3009,119,47,18,0,0,0,43,11,119,49,70,47,18,0,0,0,1,4,56,47,9,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000002
361190014013010,36,119,001401,3010,128,65,8,0,26,0,9,20,128,36,92,57,8,0,26,0,0,1,35,35,0,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999999
361190013022003,36,119,001302,2003,258,47,49,2,28,0,87,45,258,141,117,42,42,1,28,0,2,2,109,97,12,0,0,0,0,0,0,0,0,0,0,089,089,0.9999999999999998
361190020004021,36,119,002000,4021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000022
361190014012002,36,119,001401,2002,59,15,10,0,6,0,7,21,59,27,32,14,10,0,6,0,0,2,24,24,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190014012008,36,119,001401,2008,82,31,19,1,0,0,19,12,82,48,34,16,17,0,0,0,0,1,38,38,0,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999998
361190014012009,36,119,001401,2009,108,47,10,2,2,0,33,14,108,57,51,38,9,1,2,0,0,1,40,40,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000002
361190024053008,36,119,002405,3008,227,117,32,0,14,0,53,11,227,82,145,103,23,0,14,0,0,5,116,116,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190024053004,36,119,002405,3004,155,95,4,0,2,0,34,20,155,58,97,85,2,0,2,0,5,3,65,65,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000004
361190024053018,36,119,002405,3018,59,48,2,0,3,0,2,4,59,6,53,47,2,0,3,0,0,1,33,33,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000002
361190024042010,36,119,002404,2010,50,26,4,0,5,0,14,1,50,16,34,26,3,0,5,0,0,0,30,29,1,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999999
361190024053017,36,119,002405,3017,57,48,0,0,3,0,1,5,57,11,46,43,0,0,3,0,0,0,21,19,2,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190024053011,36,119,002405,3011,46,22,9,2,0,0,8,5,46,17,29,22,5,0,0,0,0,2,17,17,0,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999998
361190024042011,36,119,002404,2011,104,46,10,4,11,0,25,8,104,40,64,42,10,0,11,0,0,1,51,51,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190024042012,36,119,002404,2012,118,65,15,0,0,0,20,18,118,37,81,61,14,0,0,0,2,4,52,48,4,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190024051003,36,119,002405,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190024051008,36,119,002405,1008,28,9,10,0,1,0,0,8,28,16,12,8,3,0,1,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190024051007,36,119,002405,1007,100,64,3,0,6,0,13,14,100,27,73,64,0,0,6,0,0,3,42,29,13,0,0,0,0,0,0,0,0,0,0,090,090,1.0
