GEOID,STATE,COUNTY,TRACT,BLOCK,P1_Total(001),P1_White(003),P1_Black(004),P1_AIAN(005),P1_Asian(006),P1_NHPI(007),P1_Other(008),P1_TwoPlus(009),P2_Total(001),P2_Hispanic(002),P2_NotHispanic(003),P2_NH_White(005),P2_NH_Black(006),P2_NH_AIAN(007),P2_NH_Asian(008),P2_NH_NHPI(009),P2_NH_Other(010),P2_NH_TwoPlus(011),H1_TotalUnits(001),H1_Occupied(002),H1_Vacant(003),P5_GQTotal(001),P5_Inst(002),P5_Correctional(003),P5_Juvenile(004),P5_Nursing(005),P5_OtherInst(006),P5_NonInst(007),P5_College(008),P5_Military(009),P5_OtherNonInst(010),ad_old,ad_new
361190039002002,36,119,003900,2002,119,33,53,0,0,0,12,21,119,26,93,29,49,0,0,0,3,12,45,42,3,0,0,0,0,0,0,0,0,0,0,089,089
361190151002009,36,119,015100,2009,58,37,12,0,2,0,3,4,58,3,55,37,10,0,2,0,3,3,17,17,0,0,0,0,0,0,0,0,0,0,0,089,089
361190042001004,36,119,004200,1004,65,17,44,0,0,0,0,4,65,5,60,17,42,0,0,0,0,1,21,21,0,0,0,0,0,0,0,0,0,0,0,089,089
361190122013002,36,119,012201,3002,29,21,0,1,1,0,0,6,29,3,26,21,0,0,1,0,0,4,7,7,0,5,0,0,0,0,0,5,0,0,5,092,092
361190118004009,36,119,011800,4009,30,23,0,0,3,0,3,1,30,3,27,23,0,0,3,0,0,1,13,13,0,0,0,0,0,0,0,0,0,0,0,092,092
361190122024011,36,119,012202,4011,17,12,3,0,1,0,1,0,17,3,14,9,3,0,1,0,1,0,6,6,0,0,0,0,0,0,0,0,0,0,0,092,092
361190118004010,36,119,011800,4010,10,1,0,0,4,0,0,5,10,5,5,1,0,0,4,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,092,092
361190122022006,36,119,012202,2006,82,66,8,0,3,0,0,5,82,3,79,63,8,0,3,0,0,5,34,34,0,0,0,0,0,0,0,0,0,0,0,092,092
361190109022004,36,119,010902,2004,42,12,6,0,12,0,3,9,42,7,35,12,6,0,12,0,0,5,11,11,0,0,0,0,0,0,0,0,0,0,0,092,092
361190030002011,36,119,003000,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,089,089
361190036002002,36,119,003600,2002,265,42,92,3,1,0,90,37,265,117,148,28,89,0,1,0,6,24,90,90,0,0,0,0,0,0,0,0,0,0,0,089,089
361190017022002,36,119,001702,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090
361190017022013,36,119,001702,2013,231,119,19,0,8,0,50,35,231,89,142,115,19,0,8,0,0,0,72,72,0,0,0,0,0,0,0,0,0,0,0,090,090
361190111014003,36,119,011101,4003,12,4,3,0,5,0,0,0,12,2,10,2,3,0,5,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,092,092
361190113002002,36,119,011300,2002,100,79,0,0,4,0,3,14,100,7,93,78,0,0,4,0,0,11,31,31,0,0,0,0,0,0,0,0,0,0,0,092,092
361190113003005,36,119,011300,3005,67,52,0,0,12,0,0,3,67,1,66,52,0,0,11,0,0,3,28,28,0,0,0,0,0,0,0,0,0,0,0,092,092
361190113003008,36,119,011300,3008,7,3,0,0,2,0,1,1,7,3,4,2,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,092,092
361190113003010,36,119,011300,3010,37,26,1,0,2,0,1,7,37,7,30,22,1,0,2,0,1,4,8,8,0,0,0,0,0,0,0,0,0,0,0,092,092
361190113003006,36,119,011300,3006,41,39,0,0,2,0,0,0,41,0,41,39,0,0,2,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,092,092
361190113003015,36,119,011300,3015,21,4,5,0,3,0,0,9,21,7,14,4,5,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,092,092
361190113002010,36,119,011300,2010,18,12,2,0,4,0,0,0,18,0,18,12,2,0,4,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,092,092
361190113003012,36,119,011300,3012,19,15,0,2,0,0,0,2,19,3,16,15,0,0,0,0,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,092,092
361190030001004,36,119,003000,1004,270,4,236,0,0,0,23,7,270,14,256,1,230,0,0,0,18,7,108,96,12,0,0,0,0,0,0,0,0,0,0,089,089
361190045001008,36,119,004500,1008,75,38,12,0,3,0,4,18,75,10,65,38,11,0,2,0,3,11,32,30,2,0,0,0,0,0,0,0,0,0,0,089,089
361190039002001,36,119,003900,2001,519,253,155,0,10,0,46,55,519,96,423,243,154,0,10,0,0,16,319,309,10,0,0,0,0,0,0,0,0,0,0,089,089
361190020001000,36,119,002000,1000,893,611,46,0,135,0,49,52,893,145,748,556,44,0,135,0,12,1,399,399,0,0,0,0,0,0,0,0,0,0,0,090,090
361190019001006,36,119,001900,1006,107,58,5,0,13,0,12,19,107,29,78,53,4,0,13,0,2,6,37,37,0,0,0,0,0,0,0,0,0,0,0,090,090
361190016001000,36,119,001600,1000,35,5,13,0,0,0,5,12,35,16,19,5,9,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,090,090
361190017012008,36,119,001701,2008,95,55,11,0,4,0,21,4,95,26,69,55,10,0,4,0,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,090,090
361190018002004,36,119,001800,2004,109,6,71,0,3,1,18,10,109,27,82,6,68,0,3,0,0,5,40,28,12,0,0,0,0,0,0,0,0,0,0,090,090
361190008014004,36,119,000801,4004,179,86,4,0,21,0,49,19,179,71,108,81,4,0,21,0,0,2,92,78,14,0,0,0,0,0,0,0,0,0,0,090,090
361190114021016,36,119,011402,1016,5,3,0,0,1,0,0,1,5,1,4,3,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,092,092
361190114021015,36,119,011402,1015,13,4,0,0,3,0,3,3,13,4,9,4,0,0,3,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,092,092
361190113004001,36,119,011300,4001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190008015000,36,119,000801,5000,126,56,18,0,9,0,32,11,126,44,82,50,16,0,9,0,1,6,39,31,8,0,0,0,0,0,0,0,0,0,0,090,090
361190008015005,36,119,000801,5005,93,38,9,6,1,0,21,18,93,52,41,28,5,0,1,0,0,7,35,33,2,0,0,0,0,0,0,0,0,0,0,092,090
361190114021020,36,119,011402,1020,210,165,2,0,33,0,1,9,210,8,202,165,0,0,33,0,0,4,64,60,4,0,0,0,0,0,0,0,0,0,0,092,092
361190114021023,36,119,011402,1023,32,7,0,0,11,0,7,7,32,11,21,6,0,0,11,0,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,092,092
361190113005006,36,119,011300,5006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190113005003,36,119,011300,5003,59,50,1,0,4,0,0,4,59,1,58,49,1,0,4,0,0,4,32,32,0,0,0,0,0,0,0,0,0,0,0,092,092
361190113004004,36,119,011300,4004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190111011041,36,119,011101,1041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190113004006,36,119,011300,4006,66,57,0,0,4,0,2,3,66,5,61,56,0,0,4,0,0,1,25,21,4,0,0,0,0,0,0,0,0,0,0,092,092
361190113004008,36,119,011300,4008,32,24,0,0,5,0,1,2,32,7,25,18,0,0,5,0,1,1,17,17,0,0,0,0,0,0,0,0,0,0,0,092,092
361190113004010,36,119,011300,4010,70,46,2,0,1,0,2,19,70,14,56,43,2,0,1,0,0,10,27,27,0,0,0,0,0,0,0,0,0,0,0,092,092
361190114021012,36,119,011402,1012,93,67,0,0,3,0,6,17,93,10,83,67,0,0,3,0,1,12,37,37,0,0,0,0,0,0,0,0,0,0,0,092,092
361190114021010,36,119,011402,1010,54,39,0,0,10,0,2,3,54,2,52,37,0,0,10,0,2,3,23,23,0,0,0,0,0,0,0,0,0,0,0,092,092
361190108031010,36,119,010803,1010,80,55,11,2,3,0,3,6,80,16,64,49,6,0,3,0,2,4,36,36,0,0,0,0,0,0,0,0,0,0,0,092,092
361190108031008,36,119,010803,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190108032017,36,119,010803,2017,35,17,7,2,3,0,2,4,35,8,27,15,7,0,3,0,0,2,10,8,2,0,0,0,0,0,0,0,0,0,0,092,092
361190109031006,36,119,010903,1006,57,6,7,9,6,0,8,21,57,41,16,3,7,0,5,0,0,1,17,17,0,0,0,0,0,0,0,0,0,0,0,092,092
361190109031002,36,119,010903,1002,66,6,30,0,0,0,22,8,66,37,29,2,27,0,0,0,0,0,17,12,5,0,0,0,0,0,0,0,0,0,0,092,092
361190108032003,36,119,010803,2003,71,30,8,1,9,0,8,15,71,25,46,21,8,0,9,0,0,8,29,24,5,0,0,0,0,0,0,0,0,0,0,092,092
361190108032009,36,119,010803,2009,50,21,4,0,10,0,10,5,50,6,44,21,4,0,10,0,9,0,21,20,1,0,0,0,0,0,0,0,0,0,0,092,092
361190108012002,36,119,010801,2002,47,24,0,0,11,0,8,4,47,11,36,22,0,0,11,0,0,3,14,14,0,0,0,0,0,0,0,0,0,0,0,092,092
361190109031005,36,119,010903,1005,21,4,8,0,0,0,6,3,21,6,15,1,8,0,0,0,3,3,8,1,7,0,0,0,0,0,0,0,0,0,0,092,092
361190109022040,36,119,010902,2040,35,2,9,0,10,0,14,0,35,13,22,2,9,0,10,0,1,0,10,10,0,0,0,0,0,0,0,0,0,0,0,092,092
361190107011029,36,119,010701,1029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190111013001,36,119,011101,3001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190105001022,36,119,010500,1022,63,40,5,0,9,0,6,3,63,7,56,39,5,0,9,0,0,3,16,16,0,0,0,0,0,0,0,0,0,0,0,092,092
361190106001009,36,119,010600,1009,15,5,0,0,4,0,6,0,15,2,13,5,0,0,4,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,092,092
361190115001011,36,119,011500,1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190115001014,36,119,011500,1014,42,31,3,1,0,0,6,1,42,7,35,27,1,0,0,0,6,1,11,11,0,0,0,0,0,0,0,0,0,0,0,092,092
361190015032008,36,119,001503,2008,87,71,5,0,10,0,0,1,87,8,79,66,3,0,10,0,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,089,089
361190015031009,36,119,001503,1009,27,22,1,0,0,0,4,0,27,5,22,22,0,0,0,0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,089,089
361190015022005,36,119,001502,2005,176,141,0,3,15,0,8,9,176,21,155,128,0,3,15,0,0,9,77,67,10,0,0,0,0,0,0,0,0,0,0,089,089
361190015021004,36,119,001502,1004,336,164,73,0,16,0,54,29,336,102,234,143,69,0,16,0,2,4,201,198,3,0,0,0,0,0,0,0,0,0,0,089,089
361190029002006,36,119,002900,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,089,089
361190029002011,36,119,002900,2011,212,2,164,0,0,0,22,24,212,42,170,2,155,0,0,0,0,13,74,74,0,0,0,0,0,0,0,0,0,0,0,089,089
361190028002003,36,119,002800,2003,140,0,130,0,0,0,6,4,140,3,137,0,129,0,0,0,5,3,50,50,0,0,0,0,0,0,0,0,0,0,0,089,089
361190028002000,36,119,002800,2000,200,4,172,0,0,0,12,12,200,20,180,0,167,0,0,0,3,10,74,74,0,0,0,0,0,0,0,0,0,0,0,089,089
361190026003005,36,119,002600,3005,93,3,84,0,2,0,2,2,93,3,90,3,84,0,2,0,0,1,23,23,0,0,0,0,0,0,0,0,0,0,0,089,089
361190026003007,36,119,002600,3007,55,0,47,0,1,0,6,1,55,6,49,0,47,0,1,0,0,1,21,14,7,0,0,0,0,0,0,0,0,0,0,089,089
361190027002004,36,119,002700,2004,264,5,226,0,0,0,22,11,264,29,235,5,220,0,0,0,0,10,112,85,27,0,0,0,0,0,0,0,0,0,0,089,089
361190027002007,36,119,002700,2007,295,4,263,1,0,0,12,15,295,28,267,2,257,0,0,0,0,8,97,85,12,0,0,0,0,0,0,0,0,0,0,089,089
361190026002015,36,119,002600,2015,141,5,125,0,1,0,6,4,141,10,131,3,120,0,0,0,6,2,46,33,13,0,0,0,0,0,0,0,0,0,0,089,089
361190026002008,36,119,002600,2008,78,4,52,2,0,0,9,11,78,15,63,4,49,2,0,0,0,8,17,17,0,0,0,0,0,0,0,0,0,0,0,089,089
361190026003009,36,119,002600,3009,48,2,34,0,1,0,1,10,48,5,43,1,34,0,1,0,0,7,21,21,0,0,0,0,0,0,0,0,0,0,0,089,089
361190026002019,36,119,002600,2019,130,3,114,0,2,0,6,5,130,10,120,3,114,0,2,0,0,1,40,40,0,0,0,0,0,0,0,0,0,0,0,089,089
361190121023020,36,119,012102,3020,13,6,1,0,0,0,3,3,13,5,8,6,1,0,0,0,0,1,7,7,0,0,0,0,0,0,0,0,0,0,0,092,092
361190121023017,36,119,012102,3017,21,18,0,0,3,0,0,0,21,0,21,18,0,0,3,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,092,092
361190121021006,36,119,012102,1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190023002018,36,119,002300,2018,39,15,8,0,0,0,11,5,39,18,21,15,6,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,090,090
361190024011011,36,119,002401,1011,118,81,3,0,6,0,9,19,118,23,95,80,1,0,6,0,0,8,53,53,0,0,0,0,0,0,0,0,0,0,0,090,090
361190024051000,36,119,002405,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090
361190109032018,36,119,010903,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190109023027,36,119,010902,3027,126,17,29,0,30,0,15,35,126,45,81,15,27,0,30,0,5,4,46,46,0,0,0,0,0,0,0,0,0,0,0,092,092
361190109023024,36,119,010902,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190109022009,36,119,010902,2009,12,0,6,0,0,0,0,6,12,6,6,0,6,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,092,092
361190109022007,36,119,010902,2007,31,5,19,0,1,0,0,6,31,8,23,5,17,0,0,0,0,1,8,5,3,0,0,0,0,0,0,0,0,0,0,092,092
361190109024012,36,119,010902,4012,28,7,12,0,0,0,9,0,28,12,16,5,11,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,092,092
361190109024006,36,119,010902,4006,90,28,24,1,7,0,18,12,90,30,60,26,24,1,7,0,1,1,29,28,1,9,0,0,0,0,0,9,0,0,9,092,092
361190109024001,36,119,010902,4001,448,98,228,1,41,0,54,26,448,75,373,88,228,0,41,0,10,6,241,237,4,0,0,0,0,0,0,0,0,0,0,092,092
361190108031001,36,119,010803,1001,83,20,22,4,4,0,19,14,83,37,46,19,21,0,4,0,1,1,21,20,1,0,0,0,0,0,0,0,0,0,0,092,092
361190109023030,36,119,010902,3030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190106003039,36,119,010600,3039,13,4,2,0,1,0,0,6,13,1,12,4,2,0,1,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,0,092,092
361190106003018,36,119,010600,3018,24,14,0,0,0,0,4,6,24,3,21,14,0,0,0,0,4,3,8,8,0,0,0,0,0,0,0,0,0,0,0,092,092
361190111022023,36,119,011102,2023,94,71,0,0,16,0,1,6,94,9,85,65,0,0,16,0,0,4,31,29,2,0,0,0,0,0,0,0,0,0,0,092,092
361190111022018,36,119,011102,2018,28,27,0,0,0,0,0,1,28,1,27,27,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,092,092
361190111022019,36,119,011102,2019,31,18,0,0,7,0,0,6,31,4,27,18,0,0,7,0,0,2,14,14,0,0,0,0,0,0,0,0,0,0,0,092,092
361190108041000,36,119,010804,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190108041028,36,119,010804,1028,61,36,3,0,17,0,2,3,61,5,56,36,3,0,17,0,0,0,22,20,2,0,0,0,0,0,0,0,0,0,0,092,092
361190112004009,36,119,011200,4009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190109011022,36,119,010901,1022,104,24,68,0,0,0,6,6,104,14,90,18,68,0,0,0,0,4,62,62,0,0,0,0,0,0,0,0,0,0,0,092,092
361190109034023,36,119,010903,4023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190112002021,36,119,011200,2021,37,4,4,0,7,0,12,10,37,21,16,3,4,0,7,0,0,2,11,11,0,0,0,0,0,0,0,0,0,0,0,092,092
361190112003018,36,119,011200,3018,165,34,8,2,16,0,80,25,165,110,55,32,6,0,16,0,0,1,56,46,10,0,0,0,0,0,0,0,0,0,0,092,092
361190109033011,36,119,010903,3011,16,2,7,1,2,0,0,4,16,5,11,2,7,0,2,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,092,092
361190111013012,36,119,011101,3012,62,32,13,0,11,0,1,5,62,10,52,28,13,0,10,0,0,1,18,11,7,0,0,0,0,0,0,0,0,0,0,092,092
361190109033018,36,119,010903,3018,142,64,27,0,18,0,4,29,142,34,108,58,27,0,18,0,0,5,57,52,5,14,0,0,0,0,0,14,0,0,14,092,092
361190111013020,36,119,011101,3020,21,6,8,0,1,0,1,5,21,2,19,6,8,0,1,0,0,4,5,5,0,0,0,0,0,0,0,0,0,0,0,092,092
361190111013008,36,119,011101,3008,24,11,4,0,3,0,1,5,24,8,16,10,1,0,3,0,0,2,14,9,5,0,0,0,0,0,0,0,0,0,0,092,092
361190111013017,36,119,011101,3017,12,9,2,0,0,0,0,1,12,2,10,8,2,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,092,092
361190111013000,36,119,011101,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190109034022,36,119,010903,4022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190111013007,36,119,011101,3007,18,6,0,0,10,0,1,1,18,3,15,6,0,0,9,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,092,092
361190109034021,36,119,010903,4021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190112003009,36,119,011200,3009,73,2,23,15,0,0,25,8,73,48,25,1,23,0,0,0,0,1,24,24,0,0,0,0,0,0,0,0,0,0,0,092,092
361190112004034,36,119,011200,4034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190151002006,36,119,015100,2006,183,138,19,0,4,2,5,15,183,12,171,138,19,0,3,2,1,8,69,69,0,2,0,0,0,0,0,2,0,0,2,089,089
361190037001006,36,119,003700,1006,38,8,6,0,5,0,9,10,38,9,29,7,3,0,5,0,7,7,12,12,0,0,0,0,0,0,0,0,0,0,0,089,089
361190022012013,36,119,002201,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090
361190108041029,36,119,010804,1029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190015031003,36,119,001503,1003,47,31,5,0,5,0,2,4,47,12,35,28,2,0,5,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,089,089
361190014021008,36,119,001402,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090
361190121023006,36,119,012102,3006,39,37,0,0,0,0,2,0,39,2,37,37,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,092,092
361190111021025,36,119,011102,1025,61,39,1,0,8,0,0,13,61,9,52,36,1,0,8,0,0,7,19,19,0,0,0,0,0,0,0,0,0,0,0,092,092
361190006022002,36,119,000602,2002,97,22,37,1,7,0,9,21,97,27,70,21,36,0,7,0,0,6,36,32,4,10,0,0,0,0,0,10,0,0,10,089,089
361190041003021,36,119,004100,3021,42,0,23,0,3,0,11,5,42,13,29,0,22,0,3,0,0,4,11,11,0,0,0,0,0,0,0,0,0,0,0,089,089
361190041003013,36,119,004100,3013,53,0,47,1,0,1,2,2,53,7,46,0,43,1,0,0,0,2,24,24,0,0,0,0,0,0,0,0,0,0,0,089,089
361190120001017,36,119,012000,1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190001031004,36,119,000103,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,089,089
361190110002020,36,119,011000,2020,32,14,3,4,4,0,0,7,32,9,23,14,3,0,4,0,0,2,8,8,0,0,0,0,0,0,0,0,0,0,0,092,092
361190003001008,36,119,000300,1008,26,5,4,2,0,0,5,10,26,16,10,0,3,2,0,0,1,4,2,2,0,0,0,0,0,0,0,0,0,0,0,090,090
361190004032005,36,119,000403,2005,988,62,513,0,7,0,310,96,988,455,533,24,475,0,7,0,9,18,501,472,29,0,0,0,0,0,0,0,0,0,0,089,089
361190004012008,36,119,000401,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,089,089
361190004032000,36,119,000403,2000,110,12,74,0,0,0,11,13,110,34,76,6,65,0,0,0,0,5,48,44,4,0,0,0,0,0,0,0,0,0,0,089,089
361190004042005,36,119,000404,2005,118,16,56,2,5,0,25,14,118,49,69,10,51,0,5,0,1,2,49,31,18,0,0,0,0,0,0,0,0,0,0,089,089
361190005022000,36,119,000502,2000,469,66,165,7,7,0,171,53,469,272,197,29,153,0,7,0,0,8,349,344,5,0,0,0,0,0,0,0,0,0,0,090,090
361190007012009,36,119,000701,2009,43,24,0,4,0,0,4,11,43,13,30,24,0,0,0,0,1,5,8,8,0,0,0,0,0,0,0,0,0,0,0,090,090
361190007011001,36,119,000701,1001,43,31,1,0,6,0,1,4,43,4,39,31,1,0,6,0,0,1,24,24,0,0,0,0,0,0,0,0,0,0,0,090,090
361190024041004,36,119,002404,1004,56,20,11,2,6,0,2,15,56,24,32,14,11,0,6,0,0,1,23,23,0,0,0,0,0,0,0,0,0,0,0,090,090
361190041003020,36,119,004100,3020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,089,089
361190022012001,36,119,002201,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090
361190038003003,36,119,003800,3003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,089,089
361190118003064,36,119,011800,3064,13,8,0,0,3,0,2,0,13,2,11,8,0,0,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,092,092
361190014021009,36,119,001402,1009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090
361190016004009,36,119,001600,4009,29,3,4,0,3,0,1,18,29,18,11,1,2,0,3,0,0,5,2,0,2,0,0,0,0,0,0,0,0,0,0,090,090
361190016004010,36,119,001600,4010,281,153,43,7,8,0,49,21,281,67,214,150,41,0,8,0,4,11,27,23,4,171,0,0,0,0,0,171,0,0,171,090,090
361190010001003,36,119,001000,1003,400,74,96,1,44,0,133,52,400,244,156,40,65,1,44,0,1,5,238,223,15,0,0,0,0,0,0,0,0,0,0,090,090
361190011021005,36,119,001102,1005,188,23,64,3,10,0,65,23,188,109,79,9,55,1,10,0,0,4,69,65,4,0,0,0,0,0,0,0,0,0,0,090,090
361190010001004,36,119,001000,1004,66,20,2,13,0,2,22,7,66,53,13,8,2,0,0,0,3,0,23,17,6,0,0,0,0,0,0,0,0,0,0,090,090
361190003002007,36,119,000300,2007,1245,135,610,13,148,0,220,119,1245,432,813,65,565,5,148,0,19,11,563,554,9,37,0,0,0,0,0,37,0,0,37,090,090
361190001033002,36,119,000103,3002,184,19,41,17,5,0,71,31,184,132,52,9,29,0,5,0,3,6,77,77,0,19,0,0,0,0,0,19,0,0,19,089,089
361190002021003,36,119,000202,1003,452,36,174,6,10,0,176,50,452,269,183,17,151,0,9,0,6,0,150,141,9,0,0,0,0,0,0,0,0,0,0,089,089
361190001033010,36,119,000103,3010,358,28,84,12,0,0,170,64,358,256,102,18,80,0,0,0,2,2,114,114,0,0,0,0,0,0,0,0,0,0,0,089,089
361190112002015,36,119,011200,2015,120,27,51,0,10,0,31,1,120,37,83,25,46,0,10,0,1,1,33,24,9,0,0,0,0,0,0,0,0,0,0,092,092
361190112004012,36,119,011200,4012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190008032006,36,119,000803,2006,60,26,4,4,10,0,7,9,60,15,45,26,4,1,10,0,0,4,12,8,4,0,0,0,0,0,0,0,0,0,0,090,090
361190006022005,36,119,000602,2005,161,32,65,0,3,0,31,30,161,67,94,22,61,0,3,0,0,8,76,72,4,0,0,0,0,0,0,0,0,0,0,090,090
361190122012009,36,119,012201,2009,9,1,0,0,0,0,3,5,9,9,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,092,092
361190015033008,36,119,001503,3008,60,51,3,0,0,0,6,0,60,7,53,50,3,0,0,0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,089,089
361190024053007,36,119,002405,3007,52,24,0,0,5,0,19,4,52,20,32,24,0,0,5,0,2,1,20,16,4,0,0,0,0,0,0,0,0,0,0,090,090
361190108041009,36,119,010804,1009,145,75,19,0,22,0,13,16,145,22,123,74,19,0,22,0,0,8,49,49,0,0,0,0,0,0,0,0,0,0,0,092,092
361190030002012,36,119,003000,2012,99,7,83,0,0,0,1,8,99,1,98,7,83,0,0,0,1,7,29,23,6,0,0,0,0,0,0,0,0,0,0,089,089
361190036003001,36,119,003600,3001,383,46,172,0,21,0,90,54,383,140,243,33,166,0,21,0,10,13,146,146,0,0,0,0,0,0,0,0,0,0,0,089,089
